"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.1216405	0.3864082	0.4374672	0.4393536	0.0549267	0.5235668	0.4492315	0.4729586	0.5396237	0.2504844	0.3308410	0.1383801	0.2587286	0.2887540	0.1766605	0.1668039	0.4744213	0.2565881	0.4682669	0.3610832	0.1907607	0.2745417	0.4773304	0.3535814	0.5191902	0.5187685	0.2772759	0.4822998	0.0569749	0.0099010	0.2423469	0.4070662	0.6437798	0.2021821	0.1907250	0.1261388	0.6084204	0.0283046	0.7443319	0.2734640	0.6944123	0.0838576	0.5385067	0.0581499	0.0576662	0.6027165	0.3724885	0.2058460	0.6842792	0.5464951	0.1009361	0.6314524	0.4426141	0.3306377	0.7237184	0.5495424	0.1311952	0.0213500	0.0494275	0.6927730	0.0323197	0.1167113	0.2818428	0.4235711	0.2114157	0.5315959	0.0600672	0.1040794	0.2725231	0.0132371	0.6493363	0.3255272	0.1762809	0.0521904	0.3444237	0.0316920	0.6220642	0.5699923	0.2601792	0.3022928	0.4893241	0.3095754	0.6657772	0.0605899	0.5095501	0.7006879	0.1303036	0.6286842	0.0997427	0.6607253	0.6973016	0.6606905	0.0456896	0.4750322	0.0854478	0.5915460	0.5131639	0.6846541	0.0358293	0.4327609
0.2973157	0.1185849	0.6226496	0.4887093	0.1064691	0.5224557	0.4452296	0.3787955	0.5509218	0.2142277	0.3762068	0.0830339	0.2214832	0.3138734	0.1917068	0.1634995	0.5093908	0.3096707	0.6003554	0.4118679	0.1595388	0.1335515	0.4820516	0.3837273	0.6227767	0.7515257	0.3129963	0.5931065	0.0588195	0.0035891	0.1865478	0.3109017	0.7325859	0.3422120	0.1731238	0.0960982	0.6255639	0.0319651	0.5492083	0.2589959	0.6535278	0.0698762	0.4882678	0.0269912	0.0838796	0.6015057	0.3802436	0.2239678	0.5515091	0.5653323	0.1615836	0.6441623	0.3473146	0.6109906	0.7312480	0.3678422	0.0536576	0.0124854	0.0270030	0.6457360	0.0054591	0.1310299	0.2581524	0.4315216	0.2273649	0.5620245	0.0357654	0.0737285	0.3061174	0.0391851	0.6103396	0.3740387	0.2447216	0.0376161	0.3716889	0.0267701	0.7376848	0.4214701	0.3287861	0.2472689	0.3533667	0.3344985	0.6127567	0.0369189	0.5406695	0.6393642	0.0392173	0.6899862	0.0393448	0.6516371	0.5553386	0.6349647	0.0679921	0.3803244	0.1070283	0.6095941	0.5104351	0.6515912	0.0428509	0.6577385
0.4162852	0.2527064	0.3263123	0.5050565	0.0859630	0.6585079	0.3681040	0.3869742	0.6233274	0.2032986	0.3438950	0.1527586	0.2390142	0.3228670	0.1528174	0.2337331	0.5366677	0.2941754	0.3718823	0.4466501	0.1588587	0.3461527	0.4605251	0.3050298	0.6056516	0.5651664	0.2868330	0.4434351	0.0670894	0.0031331	0.2692869	0.3264956	0.6607855	0.2691283	0.2132473	0.2959322	0.5932284	0.0309860	0.6905997	0.2531531	0.6643434	0.0707423	0.5455825	0.0544421	0.0496419	0.6435092	0.3665070	0.2567748	0.5876800	0.5846772	0.1168538	0.6892272	0.4396538	0.4957734	0.6974758	0.4819647	0.0889939	0.0272239	0.0352411	0.6766581	0.0418952	0.0699742	0.2929922	0.5178331	0.2502631	0.4999026	0.0591955	0.0603078	0.2884378	0.0362380	0.7371215	0.3441042	0.2983647	0.0410497	0.4252164	0.0761860	0.6107656	0.5931281	0.3203517	0.3357554	0.4278495	0.3124077	0.6380123	0.0402563	0.3956000	0.5372256	0.0081565	0.6977588	0.0470431	0.6775761	0.5665065	0.7129229	0.0618931	0.5580778	0.0880025	0.6420808	0.5584178	0.6246099	0.0225337	0.6627581
0.3124412	0.2304580	0.6295948	0.1868084	0.1015922	0.6029762	0.6580420	0.5954806	0.6882088	0.1517946	0.2854346	0.1359965	0.1397800	0.3291751	0.1163735	0.2225570	0.5304364	0.3134888	0.4793785	0.3898899	0.2230132	0.0894998	0.6535251	0.4046461	0.5234288	0.6872088	0.2231522	0.5440062	0.0546572	0.0016303	0.2502007	0.3650796	0.7316952	0.3618589	0.1222549	0.1238133	0.6011129	0.0234347	0.6595938	0.2959977	0.6566175	0.0306291	0.6383098	0.0407534	0.0639869	0.5848216	0.3882685	0.2200476	0.4795978	0.6957195	0.0946784	0.6287882	0.4489289	0.5857195	0.6934150	0.2318320	0.0646156	0.0224240	0.0378988	0.6684476	0.0081257	0.1639415	0.2338356	0.4855160	0.1778066	0.5119611	0.0373625	0.0673059	0.1667304	0.0499194	0.5954049	0.3131310	0.2688011	0.0626453	0.3715862	0.0778365	0.6764745	0.5383218	0.3293482	0.4092196	0.3376788	0.1004135	0.6118050	0.0457593	0.6485412	0.6193987	0.0895758	0.5622946	0.0350161	0.6392054	0.6299782	0.5513267	0.0829530	0.4712410	0.0970063	0.5361926	0.5059374	0.6562854	0.0270288	0.6042738
0.2792500	0.3570036	0.7555491	0.4428907	0.0414614	0.5050872	0.4389150	0.6384507	0.6051227	0.2426036	0.3067842	0.0871370	0.1723636	0.2531792	0.1731752	0.2140985	0.4796560	0.2282575	0.4315633	0.4247146	0.1408982	0.1250374	0.5005783	0.4625279	0.6330971	0.5454682	0.2407036	0.4961622	0.1128435	0.0015779	0.1789843	0.3447557	0.9261038	0.2770128	0.2207100	0.0608093	0.5411081	0.0635583	0.7674340	0.2832780	0.6433933	0.0204174	0.5059178	0.0420952	0.0378118	0.6152571	0.3932122	0.2076264	0.5895001	0.5053063	0.1372762	0.6508726	0.4393723	0.3745048	0.6073886	0.5015349	0.1271710	0.0366580	0.0454403	0.6022732	0.0152088	0.1557865	0.3296012	0.4282275	0.2488160	0.5391169	0.0142132	0.0596682	0.2700778	0.0437407	0.5908424	0.3620995	0.2352580	0.0348143	0.4005766	0.0579463	0.6283893	0.3962311	0.2858147	0.2844170	0.4225151	0.2608968	0.5772790	0.0594513	0.5196170	0.6696626	0.3442768	0.6140557	0.1339164	0.6142078	0.6530226	0.7361368	0.0598412	0.4208842	0.0955107	0.4578496	0.5775710	0.6661640	0.0352656	0.4568716
0.3824361	0.2697300	0.6989021	0.3532453	0.0609502	0.2816179	0.4797444	0.4336072	0.6783326	0.2683293	0.4131889	0.0867214	0.2515198	0.2817333	0.0858480	0.2125009	0.5184657	0.2052100	0.4946656	0.4449587	0.1462724	0.1766025	0.5716843	0.3797037	0.5508583	0.8045077	0.3044666	0.4525300	0.0384822	0.0177109	0.2007959	0.3491045	0.6276406	0.2679618	0.1432198	0.2306244	0.5054032	0.0269718	0.6379964	0.2962878	0.6010339	0.0608551	0.4875949	0.0899917	0.0958136	0.6834530	0.3062402	0.2767117	0.6271680	0.5944179	0.1579566	0.5978027	0.4666495	0.4647165	0.6590147	0.5141495	0.0728155	0.0441887	0.0262818	0.5938302	0.0179777	0.1490271	0.2685976	0.3529664	0.2411459	0.4685548	0.0370775	0.0584044	0.2876016	0.0323672	0.6201067	0.3392984	0.2024392	0.0540474	0.4190530	0.0736943	0.5739571	0.4003777	0.3046772	0.3832979	0.5463697	0.2642528	0.5431397	0.0770305	0.5404497	0.5788563	0.0198462	0.6732676	0.0504371	0.7461906	0.5944885	0.7895152	0.0880341	0.4829780	0.0854342	0.4568247	0.5709445	0.6672854	0.0097082	0.6208988
0.3113199	0.2325071	0.6698538	0.5301035	0.0745754	0.6159399	0.2660518	0.4849776	0.5683023	0.3200458	0.3862027	0.1225304	0.1925529	0.3242021	0.1283231	0.2173482	0.6055111	0.1640451	0.3946726	0.4371731	0.1115014	0.0791858	0.4893126	0.5798519	0.5788733	0.6599478	0.2712234	0.5503477	0.0645022	0.0059857	0.2400139	0.3396099	0.6434309	0.2825800	0.2537040	0.0861732	0.6490282	0.0634985	0.6286267	0.2354762	0.5865686	0.0229022	0.6011558	0.0629206	0.0747355	0.7115799	0.3189208	0.2200101	0.5681892	0.5421686	0.1658980	0.5842900	0.4309857	0.5584420	0.6536820	0.3624065	0.0924412	0.0091441	0.0571027	0.5541952	0.0178736	0.1151058	0.2398035	0.4152074	0.1743368	0.5082834	0.0301087	0.0424740	0.1652296	0.0385212	0.6765409	0.2835381	0.1891987	0.0316963	0.3689700	0.0370631	0.5077775	0.5059679	0.3227579	0.3877567	0.4230845	0.2801310	0.5652075	0.0398880	0.6392606	0.7451143	0.0369724	0.7857368	0.0444991	0.7596308	0.5773229	0.6916293	0.0411995	0.5281411	0.1010717	0.4836294	0.5523758	0.6752837	0.0290402	0.6575227
0.2917461	0.2673744	0.7224420	0.4104708	0.1423749	0.5124881	0.4326890	0.2246160	0.8159845	0.2364818	0.4149830	0.1743161	0.1709073	0.3163615	0.1190330	0.2218497	0.4969149	0.2299945	0.4703114	0.6548340	0.2508344	0.0862426	0.5029597	0.5585727	0.4968697	0.6710309	0.2684762	0.4039942	0.0672959	0.0082456	0.2267986	0.3137230	0.7234167	0.2424433	0.1554017	0.1977730	0.5243777	0.0195859	0.6424565	0.2500396	0.6296497	0.0662577	0.5189570	0.0242490	0.0552598	0.7109298	0.3861838	0.3235143	0.4925819	0.5563840	0.1809582	0.5874037	0.4038838	0.6025510	0.6234900	0.3421502	0.1114343	0.0411560	0.0460989	0.6071679	0.0092334	0.0872655	0.2908854	0.5447960	0.1906740	0.5011376	0.0553543	0.0682718	0.3022283	0.0126056	0.6316491	0.3456161	0.1652027	0.0295741	0.3509847	0.0581246	0.5892344	0.4997491	0.3239701	0.4558089	0.3794328	0.2706706	0.7040480	0.0408304	0.5374195	0.5909334	0.0267889	0.6517903	0.0518320	0.6092841	0.5620204	0.5917951	0.0601209	0.4153011	0.0777593	0.5397225	0.5847847	0.6096240	0.0155476	0.5548982
0.3662063	0.2404432	0.5378414	0.4318539	0.1152031	0.6419313	0.5512128	0.4434519	0.2598082	0.3858370	0.4904133	0.2975890	0.1178555	0.3085338	0.1803450	0.2169090	0.5462696	0.1975881	0.6406552	0.4713773	0.2031890	0.0858007	0.5216738	0.4555401	0.6673911	0.6512727	0.2772539	0.3881829	0.0441376	0.0009880	0.3045898	0.4189829	0.5790117	0.2812119	0.2092878	0.0991958	0.5673443	0.0198344	0.6892824	0.2701829	0.5890165	0.0855838	0.6740315	0.0197237	0.0591235	0.6146274	0.3244106	0.1918811	0.5886836	0.5924334	0.1060618	0.6517628	0.4409849	0.6070810	0.6489400	0.2367649	0.0601105	0.0134693	0.0420707	0.6155372	0.0158006	0.0975139	0.3054005	0.3748746	0.1967077	0.5212042	0.0158020	0.0583572	0.2785790	0.0420348	0.6445568	0.3193946	0.1835180	0.0344111	0.3313805	0.0310177	0.5886999	0.5306698	0.2021437	0.2604797	0.4811358	0.3738876	0.7228860	0.0469610	0.5101063	0.6951876	0.1534598	0.6582665	0.0450537	0.5740030	0.5893583	0.6254444	0.0445144	0.5182802	0.0741722	0.5811898	0.6030027	0.7096135	0.0552515	0.5747227
0.2789803	0.2185545	0.6740483	0.3881032	0.1136476	0.6647177	0.5120944	0.4505194	0.6829354	0.1622374	0.3535504	0.1412495	0.1928166	0.3529080	0.1762461	0.1803100	0.5448541	0.1976969	0.3955597	0.3777228	0.1569758	0.2333267	0.4352521	0.2615657	0.5566426	0.7871039	0.3040756	0.4188450	0.0433920	0.0017264	0.2017136	0.3805890	0.7076878	0.2840208	0.2108367	0.1617992	0.5598552	0.0234255	0.5844088	0.2381595	0.8001922	0.0346939	0.6342239	0.0648416	0.0692939	0.6044038	0.2806951	0.2168286	0.5228033	0.5405316	0.1864891	0.6224001	0.4900159	0.5951500	0.6213886	0.2677885	0.0860592	0.0235178	0.0846755	0.6327046	0.0130222	0.0863760	0.2201981	0.3991999	0.1963814	0.4413308	0.0826943	0.0446781	0.2010888	0.0268797	0.6230300	0.3370948	0.3012837	0.0373572	0.4498553	0.0228315	0.6311156	0.5139338	0.3093687	0.3638413	0.3899580	0.2595446	0.8123461	0.0296884	0.4834749	0.4792838	0.0084070	0.6550331	0.0623186	0.5723311	0.6518994	0.6997019	0.0567634	0.4430484	0.1135966	0.4744281	0.5614260	0.6757199	0.0143915	0.5743275
