"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.1282145	0.0164963	0.5987862	0.0730060	0.2230347	0.6924774	0.1165570	0.4514303	0.3207904	0.5290403	0.5180639	0.5181643	0.3872578	0.2765926	0.3247046	0.0150671	0.3901615	0.6206739	0.6351280	0.3192680	0.6052791	0.6598093	0.6520449	0.3494064	0.3343933	0.3972814	0.3001947	0.6470634	0.6784944	0.4063390	0.2771578	0.0438306	0.0826326	0.0445662	0.0002575	0.4500620	0.0697442	0.0355884	0.5780766	0.3263523	0.6407287	0.6899358	0.2474514	0.0775299	0.4317092	0.5913342	0.5988704	0.0660491	0.2954287	0.2672271	0.4694774	0.5089131	0.7518692	0.7100970	0.0210074	0.6033398	0.7526543	0.5172217	0.4140762	0.0970558	0.0787174	0.3040760	0.5679925	0.0440420	0.7249591	0.4881213	0.6698136	0.6936336	0.6784534	0.6709429	0.0376017	0.1412389	0.7307461	0.6076644	0.1168238	0.6428414	0.5644283	0.0131564	0.6900195	0.1911687	0.6294746	0.0004628	0.4599196	0.6451512	0.0189656	0.1565176	0.3537080	0.3024734	0.6694222	0.0382943	0.7299945	0.7006754	0.0259053	0.0387002	0.0033889	0.5228543	0.5978385	0.0253985	0.6061737	0.2437138
0.4046966	0.0109644	0.7051462	0.3386854	0.1352195	0.3538687	0.1980449	0.1551014	0.2334022	0.6040269	0.5671227	0.4295472	0.3307547	0.4115330	0.3395076	0.0158116	0.5263639	0.3239019	0.6814210	0.1702262	0.6046255	0.6562856	0.6725528	0.3856757	0.2925483	0.3943424	0.3876288	0.6897761	0.6506243	0.3405309	0.3516839	0.0276559	0.0777939	0.0337868	0.0049501	0.3335832	0.0856772	0.0173659	0.7033762	0.3935000	0.8904113	0.6335169	0.2193242	0.0355221	0.3300031	0.5110205	0.7359972	0.0594195	0.3359006	0.3361012	0.4939160	0.5745789	0.6082535	0.7028008	0.0133406	0.5923922	0.6519906	0.4391595	0.3338512	0.1471556	0.0330008	0.2448118	0.6823000	0.1116425	0.7272050	0.4286181	0.6169184	0.6190506	0.7047910	0.7837023	0.0202041	0.1826762	0.6872740	0.7291161	0.1487835	0.6478589	0.6449879	0.0155547	0.6536641	0.1742703	0.6824428	0.0006323	0.4600725	0.7705793	0.0094206	0.1914718	0.2129935	0.3189785	0.3331380	0.0508551	0.6000324	0.5627353	0.0258988	0.0371277	0.0172700	0.7180345	0.5460888	0.1168517	0.5791895	0.2323562
0.3285780	0.0246564	0.2777151	0.3039562	0.1771137	0.4104016	0.1628252	0.1827694	0.2779092	0.5803769	0.5176443	0.4235121	0.4952629	0.3855812	0.4190434	0.0803855	0.5722176	0.3214157	0.6096308	0.3181320	0.6984522	0.6589750	0.7698451	0.4090853	0.3214901	0.3531958	0.2716077	0.6281404	0.4708442	0.3629096	0.2604620	0.0441429	0.1375415	0.0343757	0.0030812	0.4441896	0.0969439	0.0531686	0.5579659	0.4111609	0.6387497	0.6545524	0.3534967	0.0501823	0.3990978	0.4845093	0.6291496	0.0687686	0.3268523	0.2813983	0.4810295	0.3964367	0.7272006	0.6560781	0.0397438	0.6454586	0.6842086	0.5507238	0.2871422	0.1447979	0.0505183	0.2192410	0.6281262	0.1175844	0.6037190	0.4638975	0.7249647	0.6595925	0.7015245	0.5423282	0.0739374	0.1538153	0.6680991	0.6349897	0.1538750	0.7309028	0.6547242	0.0174974	0.6200843	0.1742092	0.6592672	0.0069385	0.3704019	0.6432086	0.0180779	0.2124239	0.2789066	0.3418482	0.4778252	0.0144138	0.6646260	0.6294996	0.0287384	0.0242921	0.0126933	0.6487618	0.6887821	0.0896346	0.6342857	0.2983203
0.3240697	0.0079025	0.6105122	0.2248794	0.1212089	0.3181349	0.1391273	0.2743261	0.3296405	0.4749200	0.4926436	0.4464959	0.4899774	0.3263284	0.3576265	0.0573031	0.3893970	0.3312820	0.6041346	0.1402111	0.5391714	0.5904209	0.5738852	0.4997818	0.2864428	0.3474441	0.2147683	0.6568762	0.4983067	0.2403459	0.2877142	0.0278706	0.1598021	0.0490752	0.0031020	0.4176986	0.1121464	0.0288884	0.6154242	0.4180255	0.7361146	0.5582849	0.2744696	0.0830771	0.3214277	0.6511335	0.6591044	0.0412238	0.3083289	0.3016205	0.5349749	0.4652789	0.5055584	0.6204121	0.0371706	0.5789244	0.6397084	0.6820530	0.2934778	0.2092886	0.0521586	0.2181781	0.5280888	0.0683172	0.7157625	0.5436958	0.5487375	0.6750909	0.6334655	0.6003557	0.0307660	0.1192414	0.5542817	0.5721830	0.1150722	0.5819306	0.5802007	0.0236971	0.5411583	0.2183338	0.6523436	0.0012515	0.4647016	0.6117814	0.0284902	0.1506459	0.2511718	0.2954151	0.5308601	0.0272292	0.6857199	0.5605215	0.0322379	0.0183065	0.0139965	0.5651525	0.6813646	0.0350506	0.5911836	0.2388719
0.3085668	0.0160302	0.7285642	0.2774953	0.1029479	0.4390099	0.1891077	0.2111870	0.3250838	0.6265830	0.4946446	0.4168908	0.4423250	0.4258198	0.2879928	0.0099503	0.5711457	0.3681042	0.6561252	0.2698892	0.5674989	0.7712196	0.6230943	0.5513129	0.3269801	0.3971259	0.3550741	0.7337080	0.6244696	0.3431277	0.2735481	0.0431135	0.0733497	0.0200407	0.0009869	0.3953499	0.0838279	0.0433633	0.5926316	0.4192268	0.6652276	0.7032717	0.3352612	0.0678561	0.2808202	0.5529739	0.5796659	0.0416606	0.3381464	0.3411521	0.5892843	0.4134436	0.7330946	0.6965116	0.0159786	0.7022825	0.5995862	0.5910852	0.3317452	0.1272960	0.0961976	0.2404927	0.5648641	0.0816343	0.6824329	0.5256499	0.6983083	0.6248960	0.7176578	0.6310341	0.0446329	0.1929462	0.6286600	0.7495143	0.1023016	0.6428896	0.6982661	0.0127342	0.6225503	0.2011079	0.6346931	0.0000883	0.4477160	0.7148579	0.0045178	0.1717570	0.2145024	0.3257646	0.4843040	0.0346659	0.6279211	0.6697256	0.0095468	0.0250558	0.0050006	0.6376129	0.6311863	0.0723153	0.7036879	0.2104170
0.3648563	0.0155581	0.6684045	0.3589426	0.1732219	0.1899025	0.2254217	0.1760789	0.3132491	0.5392060	0.5217728	0.4994015	0.3486731	0.2929152	0.3644897	0.0260935	0.4831163	0.3355054	0.7053408	0.2548148	0.5742849	0.6642688	0.7384471	0.3729102	0.3461759	0.3297601	0.2776492	0.6152133	0.5456013	0.3764968	0.2958521	0.0536155	0.1231863	0.0669833	0.0183689	0.4932457	0.0641354	0.0410337	0.6117368	0.3821806	0.6282953	0.6739509	0.3278641	0.0817295	0.3280555	0.6505545	0.6703131	0.0608510	0.3125960	0.2956734	0.5253194	0.3900779	0.7792387	0.6701088	0.0222603	0.6695580	0.5723396	0.4728856	0.2979407	0.1088849	0.0263838	0.1871359	0.6610928	0.1014697	0.7036320	0.4955462	0.5950669	0.5876579	0.5850856	0.7550739	0.0466767	0.1549057	0.6737625	0.6601145	0.1340896	0.6678780	0.5202332	0.0289407	0.7051879	0.2049480	0.7757685	0.0001085	0.5634777	0.6673518	0.0111087	0.0891633	0.3064568	0.4156675	0.0754794	0.0291497	0.5975156	0.5966371	0.0549465	0.0112676	0.0088411	0.6451738	0.8284093	0.0794504	0.5754929	0.1892164
0.3307368	0.0079651	0.6351063	0.2278573	0.2015620	0.5278733	0.0809571	0.2626947	0.3217194	0.4980185	0.5902656	0.3842630	0.4103191	0.3844451	0.3857289	0.0328713	0.4940427	0.3802012	0.5967508	0.2659104	0.4980436	0.7605289	0.7159128	0.3741733	0.3836498	0.3917171	0.4266932	0.5165409	0.7259162	0.3644727	0.2913100	0.0293851	0.0502901	0.0460304	0.0027786	0.5068273	0.0485656	0.0530030	0.5586552	0.3873288	0.4827347	0.5815285	0.2355337	0.0766570	0.3862760	0.5286903	0.7621911	0.0467650	0.2382606	0.3114116	0.4655386	0.3263286	0.6335668	0.6989449	0.0070374	0.6830858	0.7426789	0.4848473	0.2838452	0.1922194	0.0662338	0.1940409	0.6375346	0.1088172	0.6114677	0.4534031	0.6379777	0.5947948	0.5877152	0.6985468	0.0634914	0.1608560	0.6117452	0.7512670	0.1269389	0.6138581	0.5552063	0.0052872	0.6885723	0.2110958	0.6963223	0.0006801	0.4390753	0.6351470	0.0109753	0.1589692	0.3111882	0.3008184	0.5735685	0.0169037	0.6130539	0.6603131	0.0160848	0.0537096	0.0094154	0.7362588	0.7295915	0.1014016	0.7184782	0.2482059
0.4438663	0.0206016	0.5923538	0.3165284	0.1976259	0.2794451	0.1941239	0.0894422	0.3895961	0.5666433	0.4826694	0.4728676	0.4527626	0.3360531	0.4389322	0.0330795	0.3669524	0.2759773	0.7211862	0.2260229	0.6186505	0.6993467	0.5162906	0.5429920	0.4537542	0.3449725	0.3243391	0.6284244	0.5903384	0.2881856	0.2594491	0.0676555	0.0933847	0.0312456	0.0029013	0.3858582	0.1161288	0.0627580	0.6090966	0.3192491	0.7155654	0.5866312	0.2980050	0.0548117	0.3904880	0.6110583	0.6352881	0.0512954	0.2850541	0.3516814	0.4434456	0.4150266	0.6414411	0.6944619	0.0114187	0.6503296	0.5516119	0.6063988	0.3400167	0.1270801	0.0885034	0.2170650	0.6594442	0.1065308	0.6782993	0.4579481	0.5513279	0.5993008	0.6553771	0.7598004	0.0382634	0.1207912	0.7412912	0.7533434	0.1349054	0.5778814	0.6284969	0.0086502	0.7571711	0.2068974	0.6359851	0.0001801	0.4130247	0.6422188	0.0437156	0.1486687	0.2563578	0.3530137	0.5576890	0.0409168	0.5928214	0.6888380	0.0196439	0.0269539	0.0117417	0.5503570	0.5341011	0.1138550	0.7002957	0.2415551
0.4176575	0.0194020	0.7065750	0.3454963	0.1862177	0.3386030	0.1285555	0.1447616	0.1675246	0.5018381	0.4880939	0.3953400	0.5783014	0.5514854	0.5051678	0.0291513	0.5081931	0.2907887	0.6737844	0.2315176	0.5844258	0.7120867	0.5640781	0.4685933	0.4234022	0.3364605	0.3212039	0.5446620	0.6529759	0.3346625	0.3099159	0.0094839	0.1085459	0.0422008	0.0088428	0.4630803	0.0797165	0.0644847	0.6535791	0.3987399	0.7441241	0.6473090	0.3203639	0.0768766	0.3934689	0.5138523	0.6481737	0.0630330	0.2537474	0.2901486	0.5508083	0.4026590	0.7195932	0.6977944	0.0188334	0.6349920	0.6421248	0.6460362	0.3575284	0.2102008	0.0625539	0.2425057	0.7428783	0.1046548	0.6870999	0.5197519	0.8042986	0.7311867	0.6505492	0.7047244	0.0534752	0.1519184	0.6834027	0.6291747	0.1642513	0.5800128	0.6171371	0.0138263	0.6272203	0.1890438	0.7043906	0.0008960	0.4099979	0.6129209	0.0259459	0.1775325	0.2685696	0.3498219	0.3324363	0.0375381	0.6670347	0.5735080	0.0203271	0.0285962	0.0136956	0.6950270	0.5743800	0.1647687	0.5385473	0.2193976
0.3423720	0.0056336	0.7000872	0.3104706	0.2206724	0.3739262	0.1034128	0.1957504	0.3582063	0.2162712	0.3948594	0.5159351	0.3551523	0.3625741	0.3461496	0.0574693	0.4491189	0.5063994	0.6390315	0.2077151	0.5111723	0.8047271	0.6468735	0.5455272	0.2731897	0.4011916	0.4235194	0.6635359	0.7643507	0.3654478	0.3162030	0.0374174	0.0931818	0.0389561	0.0067260	0.5917013	0.0295781	0.0475536	0.5748510	0.4116655	0.6479972	0.5814487	0.2681873	0.0370088	0.3204497	0.5401088	0.6632869	0.0321375	0.3694575	0.3132712	0.5236075	0.4413980	0.6521963	0.6436826	0.0181972	0.5875853	0.6171115	0.5713599	0.3721032	0.1605034	0.0755445	0.2866881	0.6459262	0.1009971	0.6045688	0.5077162	0.7198850	0.7665483	0.6991593	0.7386801	0.0459071	0.1965558	0.6210301	0.7479833	0.1483436	0.6245605	0.5469489	0.0142363	0.7262905	0.1956890	0.6569729	0.0009681	0.4387305	0.5850485	0.0207454	0.1392344	0.2357895	0.3461497	0.4565044	0.0470813	0.6632794	0.6979311	0.0207427	0.0218594	0.0146553	0.7147777	0.5570249	0.0539181	0.5698006	0.1775292
