"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.0000000	0.0419256	0.0986826	0.0100658	0.3269352	0.6462674	0.6529287	0.4700496	0.3626350	0.5374255	0.5264620	0.3992514	0.5257082	0.3498935	0.3729237	0.0378481	0.2561169	0.4726499	0.8260704	0.3255719	0.4573579	0.7706314	0.5647522	0.4090752	0.3279148	0.5029340	0.2484509	0.6903290	0.6658890	0.3676687	0.2749992	0.0406350	0.0864483	0.0487221	0.0018021	0.4651348	0.0567001	0.0495070	0.5833030	0.4780013	0.6713080	0.6443863	0.2661705	0.0558850	0.4053961	0.5144956	0.6252434	0.0455366	0.2084988	0.3407711	0.5751772	0.4488247	0.5986866	0.7759861	0.0468863	0.6130770	0.5438172	0.5886923	0.3014856	0.1248312	0.1026881	0.1947832	0.6979147	0.0556953	0.7080475	0.4915045	0.6987129	0.5316094	0.5877721	0.5846084	0.0374493	0.1897676	0.6693608	0.7146060	0.1741018	0.6553339	0.5977168	0.0092978	0.6414628	0.2507519	0.7141729	0.0176010	0.6273300	0.5188391	0.0170093	0.1863537	0.2583401	0.2990329	0.7682585	0.0388944	0.6567215	0.6089643	0.0189230	0.0227572	0.0169337	0.7159387	0.6681307	0.1225706	0.5739525	0.2186959
0.3316461	0.0000000	0.6899943	0.2056643	0.2801047	0.4055212	0.1095754	0.2714959	0.3381092	0.6686178	0.4800528	0.3542475	0.5003395	0.4273742	0.3828103	0.0308390	0.3866315	0.4015541	0.7665306	0.2237204	0.5716256	0.5824652	0.7262767	0.4865792	0.3612823	0.3399117	0.3362118	0.6097543	0.6974314	0.3056703	0.3312768	0.0317907	0.0739112	0.0369361	0.0000731	0.3655065	0.0911014	0.0542643	0.5810974	0.3556883	0.6510890	0.6802670	0.2980528	0.0611385	0.3681367	0.4235765	0.7076672	0.0427044	0.2611537	0.3444061	0.4889275	0.4906637	0.7368932	0.7333511	0.0475689	0.5927077	0.6020199	0.4506530	0.3306113	0.1324686	0.0883621	0.2417040	0.6470949	0.0916651	0.5604455	0.5289184	0.6143147	0.6281432	0.6487761	0.6652912	0.1023160	0.1477884	0.6355429	0.6441190	0.1417652	0.6556838	0.4936603	0.0189405	0.6839094	0.1847680	0.7013177	0.0039892	0.4048517	0.6293138	0.0047907	0.1854165	0.4030678	0.2741915	0.5822934	0.0333171	0.5740899	0.7061834	0.0446618	0.0216312	0.0096584	0.7403869	0.6022458	0.1175706	0.6194927	0.1882065
0.3021193	0.0287535	0.0000000	0.2504644	0.1906670	0.4120769	0.1483376	0.1962843	0.3582088	0.5981115	0.5965663	0.4118879	0.4319037	0.3445198	0.3730003	0.0542061	0.5579247	0.4924773	0.7346582	0.2246670	0.5434084	0.6800037	0.6030487	0.4378758	0.2664252	0.3667955	0.4540283	0.6094728	0.6264922	0.3417948	0.4411951	0.0482123	0.1249324	0.0545357	0.0008785	0.4477147	0.0614946	0.0376571	0.5188080	0.3852454	0.6390205	0.6849763	0.3054952	0.0870911	0.3109616	0.5093788	0.5333873	0.0366390	0.2943551	0.2973943	0.5904367	0.5600700	0.6852946	0.6133878	0.0222000	0.6234575	0.7552272	0.5892261	0.4025782	0.0910651	0.0612763	0.3008891	0.7296120	0.1024209	0.6653983	0.5100476	0.5480381	0.6341050	0.6448034	0.6034755	0.0678681	0.1987315	0.8384158	0.7769832	0.1386240	0.6453844	0.5908305	0.0196728	0.6007515	0.2134670	0.6931356	0.0027066	0.5000576	0.6775186	0.0148089	0.2200992	0.3002390	0.2860260	0.6268966	0.0215932	0.6354550	0.7123348	0.0571469	0.0311333	0.0402533	0.7426323	0.6561518	0.1159062	0.6265648	0.2092084
0.4059272	0.0253098	0.6175748	0.0000000	0.2610248	0.4625474	0.1977810	0.2662874	0.3022785	0.4985146	0.4694196	0.5410516	0.4402565	0.2710164	0.2752572	0.0717556	0.5215843	0.4601776	0.6877061	0.2357895	0.5860938	0.6332013	0.7047929	0.4012312	0.2508874	0.3794746	0.2947090	0.7221820	0.7272568	0.2896299	0.2708655	0.0335056	0.1360471	0.0599244	0.0069610	0.3876520	0.0934914	0.0420800	0.6631495	0.2974111	0.6830106	0.5428660	0.3055405	0.0888429	0.3251577	0.5127715	0.7907907	0.0355972	0.2968074	0.3687501	0.6494818	0.4293884	0.7940556	0.5825518	0.0179837	0.6453597	0.5544354	0.6174229	0.3033116	0.1413942	0.0813427	0.3035049	0.6592095	0.1011367	0.5945205	0.3889977	0.5793640	0.5454005	0.6397228	0.6464432	0.0713569	0.1916882	0.6111242	0.6514647	0.1327365	0.6103513	0.5797218	0.0096425	0.7554179	0.2592801	0.7384470	0.0045169	0.6770057	0.6551375	0.0117200	0.2324603	0.3119738	0.2610077	0.5555432	0.0357516	0.6197138	0.6233545	0.0619269	0.0297759	0.0153624	0.6333656	0.6408708	0.0712168	0.6014494	0.2021712
0.4245873	0.0092064	0.6233279	0.4180329	0.0000000	0.3014626	0.1478004	0.1090388	0.3657516	0.5346974	0.5229079	0.4858807	0.3584492	0.3371856	0.3244464	0.0456320	0.5552788	0.2858480	0.7584552	0.2181321	0.5229544	0.6955039	0.6685286	0.5028104	0.4351129	0.2932837	0.2442303	0.6131472	0.6332303	0.2625223	0.2891696	0.0285451	0.0911031	0.0365575	0.0034042	0.3235612	0.0777959	0.0483398	0.7328381	0.3755818	0.7521312	0.7133462	0.3615420	0.0635375	0.3770699	0.6113102	0.6940308	0.0529956	0.2190214	0.2690417	0.7031394	0.4155740	0.6522284	0.6389015	0.0257922	0.7274798	0.5605142	0.5936965	0.2686433	0.1935286	0.0494239	0.1721595	0.7081219	0.0850604	0.5694231	0.5172876	0.6165327	0.5507501	0.6021020	0.5151556	0.0228205	0.0966684	0.6584387	0.7985565	0.0875230	0.5395247	0.6944824	0.0053187	0.6519302	0.1796126	0.6909024	0.0000667	0.3558393	0.6101028	0.0220115	0.1940073	0.3043598	0.3324947	0.4304620	0.0621638	0.6976648	0.7054004	0.0578820	0.0212233	0.0083441	0.6898847	0.5395883	0.0965301	0.5271375	0.2281069
0.5256647	0.0012988	0.6668321	0.4469026	0.1233491	0.0000000	0.1131843	0.1105568	0.3904387	0.5584381	0.6004882	0.2815257	0.3343633	0.2781344	0.2196956	0.0191900	0.5408537	0.1211306	0.0777812	0.1123348	0.6341602	0.6257511	0.5820398	0.7506940	0.4640212	0.1586949	0.1492837	0.1944013	0.1292204	0.7298443	0.3021212	0.5729705	0.4678707	0.0572327	0.0621670	0.0478443	0.5113118	0.0630265	0.5778864	0.6188891	0.5972342	0.5468517	0.2526663	0.0331783	0.3465621	0.7210152	0.6752197	0.0440816	0.2241928	0.4669739	0.5390688	0.3230271	0.1480392	0.4182023	0.0428511	0.5977571	0.6009276	0.5326037	0.3162853	0.1777899	0.0379194	0.0922465	0.5931760	0.1615350	0.6870099	0.4733660	0.6791702	0.0455665	0.6358005	0.6547278	0.0515612	0.1612189	0.7621640	0.6643598	0.1149220	0.6577246	0.6319891	0.1213885	0.6123790	0.2213206	0.6882663	0.0006977	0.6940574	0.6389091	0.0209961	0.1050700	0.1994094	0.6989387	0.0417390	0.0459259	0.5119408	0.6488369	0.1802572	0.1134174	0.0348765	0.6856100	0.6455043	0.0781389	0.4866038	0.3417897
0.3448386	0.0087454	0.6639825	0.2885699	0.1999614	0.4100083	0.0000000	0.1588967	0.4162218	0.3768970	0.4844718	0.4473594	0.5169181	0.3589136	0.3898620	0.0436231	0.5385061	0.5700230	0.6559285	0.2766712	0.5442981	0.5809930	0.6705822	0.3417628	0.2529735	0.4299315	0.4024936	0.6283037	0.7193833	0.2985335	0.3542894	0.0479957	0.1186859	0.0311460	0.0040781	0.4108254	0.0854088	0.0447532	0.4630636	0.2876323	0.7415981	0.6495061	0.2501967	0.0400693	0.3462561	0.6798788	0.6704578	0.0532777	0.3037080	0.3084580	0.4186332	0.4517674	0.7169898	0.6743790	0.0130952	0.6980370	0.6158816	0.5030237	0.3386940	0.1637894	0.0816222	0.2588527	0.6567748	0.0642846	0.6625561	0.4407749	0.6503895	0.6327634	0.7482617	0.8009063	0.0417102	0.1771506	0.5489367	0.7097309	0.1361868	0.6553575	0.7301417	0.0242044	0.6288941	0.1773423	0.7052343	0.0115445	0.4422411	0.6726193	0.0227412	0.1873071	0.3624885	0.2892150	0.5149727	0.0579277	0.6220093	0.7265527	0.0264243	0.0323536	0.0357650	0.6002039	0.6552817	0.0565103	0.4926125	0.1674865
0.4018303	0.0118939	0.6968196	0.2981471	0.1921507	0.4473387	0.1258285	0.0000000	0.2525356	0.6337330	0.4522958	0.5036583	0.4830666	0.3843363	0.4388322	0.0530402	0.5045323	0.3177346	0.7385185	0.1458073	0.6888550	0.6403327	0.7359130	0.4625347	0.3307813	0.3389127	0.3111491	0.6306054	0.6599265	0.3386935	0.2989454	0.0434691	0.1076621	0.0487829	0.0008700	0.4994044	0.0514667	0.0329992	0.7723318	0.3607697	0.6322214	0.6112557	0.2164437	0.0289547	0.3418985	0.6414774	0.6946556	0.0719167	0.3114301	0.3254494	0.5527350	0.5443030	0.6557346	0.5647526	0.0417485	0.6637782	0.7082568	0.5238050	0.3273886	0.1103487	0.0627009	0.1907785	0.8035914	0.0914593	0.7061920	0.4304631	0.6198826	0.5605662	0.7851870	0.8039755	0.1275115	0.1724933	0.6953456	0.6324068	0.1284932	0.7748466	0.5866734	0.0134852	0.6357852	0.2454921	0.5542087	0.0011856	0.4552177	0.5522675	0.0151149	0.1200466	0.3469868	0.3862732	0.4120853	0.0163185	0.6490925	0.8203304	0.0355922	0.0155595	0.0250533	0.7273475	0.5998217	0.0616711	0.5586407	0.2008497
0.5374529	0.0104178	0.6793779	0.4451834	0.1196433	0.1967270	0.1824573	0.0743833	0.0000000	0.5547531	0.1582436	0.3914742	0.5816103	0.6923125	0.4975991	0.0278155	0.5630529	0.1561901	0.6312377	0.0723159	0.5049753	0.6410670	0.6291891	0.5581196	0.3716012	0.2303755	0.2145388	0.7552748	0.5122739	0.2925287	0.2271219	0.0272938	0.1757182	0.0413811	0.0594799	0.3350972	0.1229539	0.5796793	0.5000513	0.5899022	0.6173497	0.6013094	0.2764178	0.1078603	0.3261710	0.4458145	0.7674417	0.2506303	0.1911422	0.2927469	0.5205203	0.3844738	0.6787185	0.6274184	0.0256458	0.5728184	0.5082829	0.6079881	0.2525975	0.1334104	0.0530236	0.0749799	0.7344113	0.1027977	0.6270755	0.5629274	0.6134827	0.5992077	0.6650899	0.6743147	0.0387837	0.2037459	0.6932138	0.5972092	0.1264986	0.6311064	0.7323625	0.0291967	0.6682848	0.2126024	0.7072526	0.0001639	0.4398055	0.6405775	0.0055727	0.1189764	0.2407849	0.4217208	0.0503724	0.2507981	0.2355132	0.6318574	0.0758448	0.0213215	0.0132082	0.6955345	0.6321390	0.1269217	0.7457815	0.1540937
0.4521593	0.0079682	0.5611955	0.2861844	0.1693298	0.3954663	0.1227382	0.2081919	0.3660023	0.0000000	0.3926409	0.5665318	0.4481148	0.3389389	0.4260176	0.0248168	0.4787958	0.3859861	0.5744556	0.3041982	0.5011855	0.6578115	0.7021052	0.3936742	0.4454313	0.3814201	0.3152162	0.5800226	0.6619790	0.3319557	0.3448640	0.0237922	0.1097046	0.0548031	0.0029068	0.4284740	0.0967557	0.0841228	0.6068046	0.4754819	0.6383557	0.6751009	0.2883080	0.1104465	0.3479206	0.5111745	0.7413150	0.0507678	0.2234499	0.3287812	0.5334043	0.4074773	0.6160719	0.6377791	0.0198698	0.7035228	0.5440335	0.5581715	0.4086467	0.1500910	0.0476529	0.2496784	0.7043213	0.1109579	0.5666571	0.4259133	0.7381231	0.6856108	0.6116450	0.7897338	0.0494764	0.1206138	0.6601788	0.6793667	0.0960539	0.6492138	0.5645234	0.0110978	0.5705464	0.1575046	0.6178646	0.0017494	0.4605186	0.5985426	0.0022520	0.1436632	0.3271156	0.3393024	0.5660457	0.0527887	0.5306766	0.6727662	0.0342655	0.0122648	0.0097935	0.7119792	0.6525678	0.0669069	0.6315836	0.2155502
