"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.5236180	0.3000156	0.7213778	0.2993168	0.6399868	0.5626037	0.2317287	0.5721298	0.2060851	0.2669749	0.5405535	0.2130661	0.5592439	0.7287487	0.7139286	0.0389787	0.2756202	0.3587553	0.5670425	0.1193471	0.6601913	0.4313047	0.6117660	0.5563092	0.3136713	0.0718684	0.6178011	0.0215129	0.6917360	0.6086411	0.7301196	0.0011230	0.0657518	0.6054113	0.0019238	0.4865786	0.0026113	0.2679421	0.1685701	0.6701279	0.4450176	0.3581088	0.2492351	0.3591780	0.0001992	0.0009812	0.7232948	0.6410830	0.2547824	0.5357146	0.6071935	0.5439780	0.5368280	0.5199776	0.1263776	0.4034852	0.5408376	0.0496146	0.5733447	0.3006288	0.5009112	0.3963975	0.0154859	0.0889970	0.6063398	0.2124239	0.6195548	0.0472402	0.0841849	0.2578343	0.5985590	0.2879268	0.5154091	0.4146129	0.6842005	0.0150754	0.6774898	0.4734171	0.0001468	0.5387873	0.0994907	0.1767280	0.6189630	0.3910098	0.1906251	0.3840213	0.0756734	0.4974696	0.4629008	0.0025223	0.0024139	0.1854089	0.2515354	0.0006476	0.5378172	0.2450942	0.5337900	0.5916755	0.5039447	0.0107363
0.7558605	0.5240320	0.4947770	0.7332662	0.5895933	0.6269603	0.3044599	0.6343823	0.2430960	0.2603042	0.5138931	0.0501877	0.5785311	0.5156612	0.6268065	0.4987224	0.2420445	0.0051915	0.4161298	0.0931160	0.3635669	0.6156665	0.6240237	0.6428637	0.4480727	0.0565591	0.5511605	0.0365131	0.5776719	0.6685850	0.4976661	0.0521623	0.5660318	0.5930745	0.1918699	0.5417045	0.0538201	0.2958077	0.5679928	0.5242672	0.5500211	0.1974785	0.1052107	0.2555314	0.1745299	0.1247789	0.5362827	0.4151857	0.5312853	0.6107282	0.4829436	0.5792806	0.5193356	0.7090888	0.1177944	0.0213155	0.5069614	0.0656390	0.6351403	0.1737079	0.5844642	0.2175381	0.0000778	0.1208299	0.8065642	0.2596104	0.7637347	0.0947846	0.2824840	0.2381243	0.6519201	0.4747291	0.4694802	0.4806355	0.7219971	0.0456235	0.6444415	0.2917531	0.0056876	0.6713696	0.3793299	0.2477803	0.6510814	0.0000620	0.0114182	0.5529538	0.1229642	0.3832061	0.2286292	0.0075457	0.1802934	0.1722561	0.3140889	0.0429466	0.1279092	0.1550148	0.0050360	0.6960603	0.6493192	0.0094616
0.7861034	0.7507103	0.2275266	0.3577490	0.3451350	0.5433368	0.3193985	0.5663993	0.2796753	0.2200466	0.5899394	0.2354491	0.5886003	0.5820520	0.6921857	0.2962881	0.3119710	0.0591534	0.2255879	0.1263791	0.4543475	0.3690337	0.5185216	0.6767877	0.6194840	0.0012700	0.5261784	0.0147329	0.1709657	0.6709574	0.5998461	0.0000004	0.7534693	0.4353379	0.0028155	0.3822331	0.1913027	0.3930253	0.6280405	0.2284060	0.1181316	0.0200378	0.4034182	0.3191801	0.0007232	0.0010278	0.5536929	0.5198543	0.3253187	0.6330601	0.3822128	0.6185844	0.1014493	0.6697229	0.6102735	0.0380679	0.3067220	0.0511416	0.4806537	0.4945622	0.3902751	0.7346156	0.1577688	0.3619117	0.1729786	0.6168936	0.6287190	0.1069356	0.0698997	0.6778888	0.4458104	0.3389825	0.3091545	0.3403119	0.1368635	0.1862793	0.2801738	0.1683459	0.1708420	0.5346567	0.1396970	0.3783928	0.7702595	0.1010849	0.0035680	0.4962693	0.0112124	0.5468262	0.3857648	0.0403928	0.1170279	0.3200538	0.0173009	0.5621788	0.1268094	0.5740469	0.0230635	0.4243630	0.6195637	0.1739831
0.5396846	0.4695835	0.6727543	0.1156793	0.5092665	0.5592663	0.1594706	0.6984181	0.5770653	0.0214228	0.6086966	0.1296458	0.5147068	0.5937015	0.6247687	0.0656859	0.0476815	0.5990454	0.7245663	0.1093394	0.6123424	0.6006636	0.6284197	0.5674782	0.1328903	0.0580257	0.6477996	0.0196724	0.1002830	0.6138756	0.4813702	0.1357322	0.1785542	0.7706773	0.0230521	0.5548956	0.0956854	0.6843027	0.6392161	0.2806963	0.4619492	0.1388957	0.0786096	0.0896183	0.0974644	0.1091243	0.6682495	0.8230788	0.3715363	0.6916330	0.1348188	0.6273901	0.2967068	0.6870643	0.1011344	0.5008318	0.6156606	0.0351164	0.6327021	0.1893124	0.4854388	0.5992547	0.3324804	0.5860663	0.6482999	0.3498317	0.5592470	0.1299416	0.2264901	0.4937735	0.5865581	0.4463785	0.4726263	0.4593323	0.7161215	0.0001818	0.6025187	0.1192163	0.0073783	0.7180572	0.1451458	0.0868361	0.6849877	0.3091240	0.0037384	0.3812511	0.0050157	0.3073840	0.1901403	0.0001038	0.3336464	0.4469806	0.0005415	0.0521695	0.0384028	0.3429676	0.6634661	0.5428588	0.7142790	0.0386352
0.5585415	0.6208020	0.3840636	0.6775160	0.2727149	0.6864536	0.4419302	0.6972204	0.5208857	0.1246002	0.4156841	0.2696375	0.1387469	0.3775275	0.5226479	0.5022116	0.3235415	0.0006356	0.6892741	0.3143624	0.5814153	0.5721415	0.6770648	0.6398344	0.5953833	0.0263295	0.5718183	0.0350114	0.4881406	0.6215826	0.3361750	0.5492015	0.6072731	0.5743409	0.0115538	0.3734528	0.0010931	0.7089629	0.1928706	0.5636291	0.4216559	0.0987011	0.1240577	0.4615988	0.5048487	0.1567111	0.6685985	0.6173825	0.3240130	0.3266949	0.0579431	0.7002785	0.2368463	0.6178183	0.0643782	0.0000042	0.8223246	0.0322938	0.4869009	0.2703854	0.3237348	0.5032583	0.1380425	0.2078033	0.5514193	0.2157254	0.5495600	0.0835991	0.1079379	0.1578885	0.6656284	0.4774534	0.3775287	0.5518065	0.5129196	0.0010045	0.5254422	0.3365035	0.0003401	0.6392559	0.0802873	0.2107426	0.5581045	0.0495854	0.2538992	0.3763337	0.0600642	0.7096485	0.0350005	0.0031868	0.1522604	0.4598881	0.3874991	0.0175484	0.4652025	0.2899863	0.2715166	0.7566148	0.4986868	0.0003029
0.6235481	0.4028970	0.6640392	0.4339780	0.7641552	0.7582287	0.3865579	0.6412931	0.4612583	0.0881537	0.5660618	0.2631300	0.3207833	0.3744358	0.7435742	0.0737907	0.0544174	0.5312694	0.1509540	0.0842261	0.6741142	0.5254441	0.5276587	0.5938387	0.0785567	0.0150249	0.5364585	0.0044851	0.1061602	0.5093137	0.6507747	0.0000605	0.1468679	0.6594271	0.0000283	0.4896069	0.2273066	0.5148970	0.6164976	0.3364314	0.4692453	0.1836120	0.1727645	0.1102169	0.0016906	0.2052530	0.6741098	0.6127129	0.3006874	0.5482077	0.0904217	0.5772957	0.2034176	0.5758171	0.7025772	0.2877617	0.0818144	0.0626923	0.2107307	0.0391018	0.3327842	0.5768331	0.1483001	0.5662750	0.2616960	0.1802378	0.6091567	0.0064660	0.5618053	0.1819262	0.5702398	0.4711880	0.5597054	0.6032525	0.3962853	0.2924591	0.3895807	0.1273014	0.1036523	0.7553978	0.4573631	0.2401384	0.6633598	0.0003677	0.0002963	0.2318937	0.1460592	0.4487905	0.0399590	0.0030101	0.0090826	0.4883785	0.0002653	0.1776822	0.0727521	0.1081365	0.6072250	0.7584052	0.5960900	0.0084325
0.5328173	0.2535593	0.7657335	0.6446124	0.2170144	0.5464548	0.4575452	0.7256007	0.5466028	0.0584846	0.4954745	0.2614981	0.5843189	0.6331047	0.6564476	0.0785031	0.3243913	0.0007366	0.5317635	0.2388042	0.5148157	0.1861655	0.6284403	0.6597854	0.5392737	0.0511482	0.5546777	0.0271305	0.0918774	0.7499627	0.5634275	0.1958532	0.3923064	0.5932639	0.0034945	0.5824789	0.0002437	0.6247018	0.5332669	0.4190650	0.5659738	0.0680690	0.2097753	0.0690729	0.0068216	0.1737230	0.6430280	0.5121585	0.4356148	0.4407573	0.1116600	0.6062668	0.2321374	0.7043713	0.2472191	0.0136031	0.5789257	0.0441643	0.7388363	0.0187212	0.2736276	0.5472271	0.0019092	0.4095744	0.6864882	0.3604867	0.7191688	0.0338430	0.2859748	0.4107144	0.6613044	0.6645695	0.4642740	0.6402296	0.6315352	0.1121352	0.6161956	0.1684750	0.0020106	0.6613403	0.5474139	0.2225658	0.6813811	0.1513805	0.0104801	0.3363575	0.1477565	0.3874890	0.0444930	0.0011273	0.0003396	0.3805393	0.0000083	0.0012456	0.3023836	0.0641913	0.1958752	0.6716045	0.6178718	0.0434722
0.5967017	0.3753747	0.2514146	0.5921594	0.1092423	0.7287814	0.2779277	0.5224074	0.5242977	0.2885690	0.5452662	0.1595156	0.2440215	0.3782268	0.5422669	0.4274287	0.1067271	0.0127633	0.5419218	0.2447199	0.7602349	0.4308130	0.8455909	0.5403626	0.6137664	0.0384317	0.4323959	0.0200467	0.5264948	0.5205846	0.5382087	0.5443864	0.5404632	0.5272597	0.0067793	0.2979633	0.3582549	0.4239170	0.4923134	0.5619766	0.2537496	0.1496049	0.1059494	0.3143239	0.2584929	0.1689117	0.6889930	0.5687678	0.3335917	0.5738502	0.1283153	0.5762712	0.2564821	0.6919766	0.5946421	0.0263981	0.6637413	0.0818818	0.7109396	0.2931765	0.1389690	0.6360183	0.2942349	0.1393917	0.6725488	0.2788348	0.5062229	0.0452455	0.0718513	0.2504707	0.4733411	0.5747613	0.4949080	0.6081535	0.7035584	0.0522571	0.4247765	0.2456150	0.0350860	0.6262828	0.0194120	0.3282462	0.5396418	0.0001530	0.0345430	0.4732921	0.2819148	0.6143330	0.0600025	0.0008891	0.5508851	0.3706436	0.0001163	0.0144193	0.0974150	0.3744419	0.1506126	0.5625077	0.6099563	0.0199127
0.5975406	0.3803276	0.5354473	0.3376737	0.0866649	0.5618736	0.2699377	0.7025514	0.4863095	0.1246710	0.6223840	0.0886965	0.4320071	0.4133529	0.6976737	0.3166646	0.3010735	0.3540451	0.2845420	0.2733614	0.5743332	0.0183661	0.4856754	0.6270895	0.3184792	0.0586795	0.5223137	0.0386397	0.1963149	0.6276436	0.5970659	0.5343343	0.0915824	0.7208764	0.0014841	0.5845045	0.0000602	0.5730949	0.5606396	0.2785570	0.4458003	0.1002593	0.1099593	0.3188059	0.3650275	0.1192215	0.4747990	0.6278099	0.5183502	0.6281012	0.0827603	0.5162063	0.2792393	0.6641552	0.2227193	0.1242474	0.2743305	0.0315241	0.6717188	0.3469813	0.5643371	0.6154292	0.0006130	0.4215384	0.5887737	0.2928081	0.7226331	0.0141897	0.0006851	0.3531321	0.7307578	0.4054148	0.4947905	0.2926830	0.5126691	0.0411528	0.3084996	0.1587547	0.0444857	0.6521650	0.0956931	0.2552454	0.5868452	0.1076502	0.0227929	0.3535799	0.0473114	0.6501304	0.0288240	0.0013630	0.1278786	0.4897833	0.0000465	0.0232225	0.3998157	0.4940029	0.5071042	0.3013588	0.6190874	0.0051550
0.6131877	0.3925019	0.5532010	0.6828267	0.3256900	0.6461413	0.2783931	0.5193153	0.4036977	0.3664323	0.4306320	0.2044841	0.0236309	0.1622726	0.6464098	0.2797777	0.0129355	0.4378706	0.7571272	0.1817742	0.4698939	0.5217809	0.5557669	0.6609383	0.3436923	0.0843856	0.7329784	0.0612056	0.2831257	0.6515542	0.5155216	0.3157543	0.0859552	0.5153150	0.0863719	0.4156888	0.0009550	0.6326215	0.4934217	0.2330865	0.1517385	0.0950948	0.2315841	0.4678986	0.2643201	0.1697480	0.4165265	0.4851403	0.2969871	0.6368069	0.1008976	0.5532851	0.2806857	0.5874241	0.3091830	0.3660817	0.6263372	0.0851035	0.3119438	0.1674184	0.2217407	0.2662197	0.1557428	0.3473277	0.5982765	0.4483983	0.5997770	0.0944670	0.1040098	0.6908581	0.7055118	0.4301380	0.5846550	0.5524982	0.5984255	0.0012233	0.3784760	0.2730883	0.0012953	0.6221481	0.2375219	0.4954087	0.6235425	0.2170403	0.0454864	0.4173983	0.1199250	0.3123536	0.3183933	0.0101995	0.4387881	0.4989681	0.3531930	0.0171719	0.2811825	0.2947703	0.6284214	0.5380352	0.6548919	0.0029031
