"G1"	"G2"	"G3"	"G4"	"G5"	"G6"	"G7"	"G8"	"G9"	"G10"	"G11"	"G12"	"G13"	"G14"	"G15"	"G16"	"G17"	"G18"	"G19"	"G20"	"G21"	"G22"	"G23"	"G24"	"G25"	"G26"	"G27"	"G28"	"G29"	"G30"	"G31"	"G32"	"G33"	"G34"	"G35"	"G36"	"G37"	"G38"	"G39"	"G40"	"G41"	"G42"	"G43"	"G44"	"G45"	"G46"	"G47"	"G48"	"G49"	"G50"	"G51"	"G52"	"G53"	"G54"	"G55"	"G56"	"G57"	"G58"	"G59"	"G60"	"G61"	"G62"	"G63"	"G64"	"G65"	"G66"	"G67"	"G68"	"G69"	"G70"	"G71"	"G72"	"G73"	"G74"	"G75"	"G76"	"G77"	"G78"	"G79"	"G80"	"G81"	"G82"	"G83"	"G84"	"G85"	"G86"	"G87"	"G88"	"G89"	"G90"	"G91"	"G92"	"G93"	"G94"	"G95"	"G96"	"G97"	"G98"	"G99"	"G100"
0.4287155	0.6760323	0.4122868	0.4983507	0.3719115	0.1532315	0.4368853	0.4083766	0.5957172	0.3248068	0.0939825	0.3083580	0.4301019	0.2453714	0.5230623	0.0506071	0.2250270	0.3260241	0.1802536	0.0107816	0.3265862	0.0379317	0.0548221	0.3197237	0.5542182	0.4470247	0.6118339	0.2434880	0.0636458	0.0788925	0.5983745	0.5398988	0.0523378	0.4778819	0.6504831	0.2135183	0.5338149	0.6029591	0.3655844	0.6587351	0.5783113	0.5277935	0.6736594	0.4698187	0.5315205	0.0136952	0.4316817	0.2109494	0.5791253	0.4108805	0.6507368	0.2431720	0.6847984	0.2227664	0.5083319	0.1313764	0.6155723	0.0435177	0.1989393	0.6723277	0.4152920	0.3317644	0.4107460	0.3522015	0.7053461	0.3821323	0.4901748	0.3043675	0.5748559	0.6721417	0.3790042	0.4586363	0.0717209	0.1716356	0.1255852	0.2526547	0.0088216	0.5778296	0.5217349	0.5984765	0.5794432	0.3840918	0.3423587	0.4117570	0.0013183	0.3237143	0.3923054	0.1348827	0.5814326	0.1854612	0.1722755	0.4464799	0.0324827	0.5709635	0.4140817	0.2450694	0.4883150	0.1045286	0.6527940	0.6895364
0.1846444	0.6354751	0.4820837	0.0835693	0.0097777	0.1303951	0.4994139	0.5896981	0.5247986	0.3798414	0.1283284	0.3080756	0.3267850	0.5654737	0.4936772	0.0525901	0.1996769	0.4422447	0.3042431	0.0474723	0.4938302	0.0880955	0.2804865	0.2119831	0.4063991	0.2101849	0.6383615	0.1853314	0.2154853	0.0122175	0.7857886	0.0716577	0.3123201	0.6179940	0.5589690	0.1474167	0.5679064	0.4330749	0.3434030	0.3879951	0.5960755	0.4577642	0.6394057	0.3945540	0.5245196	0.1813739	0.5751916	0.4355714	0.6619006	0.3365614	0.5799007	0.4363818	0.2657168	0.5227785	0.2284949	0.2419776	0.4098989	0.0036612	0.1819164	0.6497626	0.6018009	0.5622111	0.1618538	0.2871718	0.7026656	0.4204787	0.0380140	0.3286760	0.4070396	0.6942946	0.3473299	0.0970474	0.1353782	0.4823278	0.1363028	0.0918162	0.0744840	0.4802758	0.0004675	0.5452094	0.5185631	0.1496589	0.5491831	0.4661202	0.0007274	0.4601684	0.6566925	0.0519475	0.6032656	0.0874686	0.0587342	0.4241466	0.1084676	0.4917832	0.3934757	0.2720358	0.3312432	0.2135602	0.5759844	0.6617911
0.6047417	0.1567887	0.4680301	0.1839701	0.3714650	0.1116000	0.4818934	0.4787629	0.4532455	0.3146899	0.0818169	0.2982792	0.3319627	0.5964939	0.3805046	0.0427226	0.2286519	0.1167596	0.1213664	0.1223841	0.4330195	0.0658372	0.3748759	0.1636766	0.5738842	0.4337143	0.5056767	0.3362430	0.3009263	0.0353013	0.4972557	0.5750835	0.4337915	0.5769825	0.5092366	0.2469954	0.6500589	0.5353789	0.3604491	0.4465340	0.6085574	0.4938593	0.6445980	0.5118319	0.5898064	0.2708083	0.4835380	0.0135312	0.6257781	0.3662547	0.6930536	0.6364717	0.2069882	0.2436772	0.1770453	0.2478843	0.4407506	0.1284292	0.1263128	0.2578155	0.2467434	0.4366677	0.3467367	0.3565508	0.4100172	0.1603182	0.3730922	0.2517664	0.6067732	0.5407637	0.3563374	0.1321875	0.5174753	0.4862322	0.1774706	0.1754336	0.1220253	0.4652405	0.6489739	0.6177821	0.2607577	0.1516083	0.4600493	0.2725997	0.1715710	0.3014492	0.5378342	0.1212026	0.5613830	0.4729269	0.1012588	0.3762357	0.0072075	0.6406767	0.1991432	0.2902188	0.6194045	0.1084368	0.3982277	0.6701123
0.4109983	0.3602982	0.4008244	0.3933024	0.2943189	0.1979640	0.4152915	0.3704323	0.5388994	0.2437786	0.1505475	0.5060544	0.5180167	0.7104274	0.4046461	0.0266365	0.2592053	0.1449580	0.2090752	0.0628180	0.4465732	0.0843138	0.3799452	0.3858969	0.4664729	0.2933163	0.6938001	0.4794621	0.2245176	0.1244953	0.7450749	0.4644707	0.2858424	0.5435664	0.6145863	0.2023919	0.4763493	0.7102149	0.2207796	0.3554180	0.5651421	0.2675644	0.5941529	0.6069969	0.6338952	0.2690811	0.6571089	0.2871566	0.7217782	0.3185174	0.4887269	0.3123527	0.4823535	0.2547438	0.4140811	0.0049929	0.2560154	0.3279678	0.1790753	0.6862951	0.3564004	0.3469905	0.4790149	0.3042679	0.3924060	0.0158445	0.0196941	0.1112930	0.5396686	0.4164619	0.2910635	0.0169781	0.4848587	0.4332298	0.1383845	0.3327703	0.0380794	0.4347227	0.6624154	0.6423189	0.1595682	0.3073412	0.2529468	0.4972586	0.4968591	0.3456641	0.5507915	0.0839549	0.5843280	0.0520662	0.0720299	0.4002385	0.2496079	0.4649721	0.2247184	0.4896232	0.3618309	0.1680773	0.6444100	0.5493116
0.4001472	0.7192931	0.4086595	0.4057277	0.3648079	0.1187195	0.4205199	0.3394369	0.5032007	0.2575239	0.0485677	0.1335589	0.3644118	0.4881893	0.6100488	0.0428596	0.1480106	0.0791400	0.1788847	0.1631696	0.2972288	0.1303720	0.2161012	0.3602884	0.5168059	0.0362560	0.6998378	0.3476995	0.3303601	0.0698296	0.6815891	0.2732637	0.3216617	0.4873267	0.5356523	0.0420780	0.2685087	0.5198405	0.4317771	0.5550558	0.5196479	0.4902827	0.5041215	0.0767452	0.5407888	0.0476370	0.4562445	0.2283655	0.6036416	0.2333276	0.5683259	0.6206824	0.5684496	0.5183014	0.4414779	0.1427426	0.6338394	0.0633447	0.2833471	0.5970778	0.4530516	0.6009722	0.1958947	0.4889862	0.5784692	0.0060301	0.3424992	0.1461655	0.4796546	0.7060014	0.1850147	0.4736813	0.0072722	0.3951539	0.1920037	0.1401254	0.1618784	0.5194523	0.1315382	0.4465109	0.4601105	0.2324485	0.1162917	0.4433310	0.0000163	0.5285122	0.5578081	0.0482598	0.6485357	0.4462307	0.2348808	0.4917601	0.0748176	0.3736899	0.1835847	0.2740324	0.6311922	0.0308105	0.4768541	0.5180920
0.2946546	0.6273802	0.4150192	0.1105105	0.2685581	0.1094773	0.7051717	0.3923526	0.6427037	0.0825075	0.3567525	0.1826517	0.3938356	0.6714795	0.2474180	0.0541178	0.4059510	0.0724017	0.1457547	0.1130223	0.2635986	0.4573862	0.2094914	0.1663463	0.4532862	0.0699945	0.4292511	0.0011391	0.1345327	0.1208190	0.3717381	0.5075395	0.1120875	0.4601791	0.4961387	0.3025813	0.1952650	0.6634328	0.1815410	0.5430085	0.5595138	0.3448183	0.6522380	0.1471579	0.7218014	0.1589194	0.7370195	0.4685362	0.4930153	0.4658533	0.6361385	0.5250962	0.7321220	0.3861591	0.0633598	0.2835923	0.2357712	0.0619367	0.2992205	0.6497618	0.6370648	0.5104815	0.3453970	0.0793343	0.4554969	0.0035133	0.0538402	0.4647380	0.4940065	0.3743482	0.3589159	0.4299248	0.1792511	0.3530539	0.1757647	0.2263536	0.0085811	0.5338508	0.2872706	0.5986213	0.4648839	0.3290334	0.4839918	0.1282372	0.2259568	0.3363956	0.6350162	0.1416488	0.3216843	0.0622136	0.3305226	0.4943619	0.2618567	0.6229412	0.4524415	0.4139177	0.4165528	0.1694081	0.6357043	0.2398326
0.3645193	0.3672625	0.4095546	0.4124901	0.2821794	0.1626818	0.3485542	0.3490907	0.5256514	0.4586070	0.1342056	0.1530944	0.3085334	0.4704586	0.0000000	0.3299681	0.2779777	0.2332484	0.2345075	0.1072681	0.2817519	0.5724186	0.2217614	0.2575141	0.2686690	0.3183253	0.5638415	0.3024446	0.5331899	0.3552086	0.5282561	0.2537518	0.2070720	0.6162823	0.3112451	0.1996925	0.2491848	0.0991920	0.6058111	0.3893870	0.6740750	0.4889203	0.5993301	0.0055317	0.5642558	0.1072198	0.5894104	0.3425702	0.7206733	0.4432001	0.6676158	0.5044349	0.6159778	0.3541659	0.2990250	0.0580262	0.5100637	0.0490850	0.3102410	0.5697889	0.1579557	0.5034510	0.2274746	0.2990608	0.5949348	0.0011886	0.0722033	0.2541538	0.0001219	0.5918032	0.2697358	0.4230591	0.0010491	0.2032821	0.0472532	0.3983254	0.0019850	0.5505049	0.1819387	0.6429256	0.6071991	0.3251409	0.0770919	0.1336836	0.0000579	0.0172543	0.6750992	0.0108261	0.4885045	0.0330116	0.5140396	0.4838957	0.0371138	0.6400025	0.3069649	0.3811841	0.4582631	0.3092830	0.5397629	0.6236847
0.4849093	0.4761263	0.5527199	0.3562278	0.2986858	0.0595663	0.4701449	0.6845208	0.5858415	0.3140677	0.1416144	0.5004266	0.4309989	0.6723576	0.6566956	0.0425442	0.2658865	0.0938967	0.2344938	0.0393457	0.4430305	0.1579005	0.1732992	0.2569319	0.6092623	0.0869342	0.5505709	0.6079586	0.2060612	0.0509300	0.6683868	0.1319278	0.3740604	0.4608182	0.5138376	0.0446959	0.2141552	0.6068720	0.4643936	0.2188919	0.6360348	0.1284061	0.3036519	0.1436810	0.6824212	0.1211864	0.6401962	0.0183462	0.6600102	0.1766654	0.6780726	0.6141698	0.4622581	0.3743942	0.2935343	0.0903974	0.6173902	0.0734225	0.1252190	0.5852990	0.2518254	0.2796391	0.2541333	0.4353150	0.5374513	0.2092775	0.0206123	0.2387017	0.4485459	0.5900399	0.3961380	0.4463576	0.1181225	0.0987695	0.4517414	0.0962152	0.0867555	0.6063276	0.0795607	0.5850085	0.2914049	0.1386997	0.3840317	0.4947963	0.0002530	0.3908641	0.6808498	0.0854518	0.2410797	0.4412923	0.1957610	0.3986282	0.0185986	0.6181327	0.2048054	0.3023122	0.5964728	0.0647818	0.4166140	0.4650063
0.2862918	0.5333839	0.6047138	0.2825151	0.3965900	0.1879166	0.5316547	0.4470772	0.7029760	0.3042219	0.0842106	0.4293163	0.2597727	0.6179189	0.4435617	0.0675106	0.3430212	0.0658326	0.2881322	0.0258257	0.4497155	0.4590510	0.0576029	0.2845176	0.3847708	0.6107523	0.4583244	0.3415927	0.3476037	0.0252363	0.5666181	0.4714225	0.1521675	0.4727126	0.3487272	0.2919121	0.3428954	0.4026539	0.5838678	0.3149310	0.7029256	0.5174495	0.6497577	0.1471857	0.5986783	0.0864374	0.6863700	0.1523905	0.6232355	0.2212003	0.7935222	0.6050030	0.2779993	0.1739128	0.3660705	0.2702313	0.7626759	0.0696323	0.1391567	0.7087262	0.2161016	0.2928418	0.2244338	0.1603935	0.6140942	0.0139580	0.0000691	0.3927523	0.5658643	0.5516087	0.1367451	0.3520129	0.2653366	0.1321905	0.3011074	0.1824217	0.0050076	0.5578441	0.3101764	0.6231470	0.1845757	0.2836582	0.1955518	0.1600636	0.0447094	0.2089964	0.3478793	0.0708410	0.4564250	0.2186878	0.0198846	0.5334865	0.1704210	0.7003774	0.2013381	0.3771542	0.6340629	0.0857539	0.6089243	0.5847368
0.4581254	0.4418687	0.4806722	0.3216916	0.4636521	0.1137930	0.6441542	0.3441267	0.5737258	0.0968702	0.2937472	0.2371853	0.6363091	0.5650354	0.3327336	0.0409461	0.2816766	0.1461577	0.1390795	0.1042748	0.1932162	0.1241024	0.0016481	0.2894672	0.5222343	0.1962717	0.3832077	0.1974958	0.2028026	0.0010270	0.5225137	0.4788290	0.3247089	0.5215482	0.5884134	0.2115598	0.2239504	0.6836234	0.3451602	0.3372256	0.6733683	0.1535809	0.6077766	0.2754147	0.6079192	0.0318962	0.6586477	0.4010613	0.6315117	0.2242244	0.5537815	0.5149764	0.7102894	0.1853948	0.3305921	0.0396532	0.4813770	0.0507966	0.2694322	0.5970287	0.3338358	0.5756542	0.3159616	0.2489341	0.4072801	0.2535652	0.1144075	0.2099757	0.6266127	0.5236131	0.3638416	0.3965885	0.1855142	0.3738593	0.1417291	0.3615342	0.0392666	0.4659001	0.1790756	0.4638584	0.6090212	0.3415171	0.1609132	0.2890490	0.0000913	0.3357256	0.4003197	0.0787603	0.6498749	0.1025228	0.0522724	0.5780133	0.0357039	0.5310698	0.1903870	0.4758425	0.4539199	0.3337063	0.5042246	0.3842006
